Word,Form,TimePeriod,SentenceLength
Bürgerinnen,long,2010s,39
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,15
Bürgerinnen,long,2010s,24
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,31
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,10
Bürgerinnen,long,2010s,33
Bürgerinnen,long,2010s,15
Bürgerinnen,long,2010s,40
Bürgerinnen,long,2010s,20
Bürgerinnen,long,2010s,20
Bürgerinnen,long,2010s,23
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,48
Bürgerinnen,long,2010s,35
Bürgerinnen,long,2010s,27
Bürgerinnen,long,2010s,20
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,52
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,6
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,34
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,34
Bürgerinnen,long,2010s,96
Bürgerinnen,long,2010s,25
Bürgerinnen,long,2010s,30
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,15
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,33
Bürgerinnen,long,2010s,28
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,31
Bürgerinnen,long,2010s,15
Bürgerinnen,long,2010s,25
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,26
Bürgerinnen,long,2010s,25
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,27
Bürgerinnen,long,2010s,28
Bürgerinnen,long,2010s,11
Bürgerinnen,long,2010s,22
Bürgerinnen,long,2010s,13
Bürgerinnen,long,2010s,28
Bürgerinnen,long,2010s,33
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,37
Bürgerinnen,long,2010s,11
Bürgerinnen,long,2010s,34
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,32
Bürgerinnen,long,2010s,13
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,26
Bürgerinnen,long,2010s,35
Bürgerinnen,long,2000s,33
Bürgerinnen,long,2000s,28
Bürgerinnen,long,2000s,5
Bürgerinnen,long,2000s,34
Bürgerinnen,long,2000s,38
Bürgerinnen,long,2000s,21
Bürgerinnen,long,2000s,16
Bürgerinnen,long,2000s,14
Bürgerinnen,long,2000s,23
Bürgerinnen,long,2000s,9
Bürgerinnen,long,2000s,33
Bürgerinnen,long,2000s,15
Bürgerinnen,long,2000s,33
Bürgerinnen,long,2000s,23
Bürgerinnen,long,2000s,17
Bürgerinnen,long,2000s,28
Bürgerinnen,long,2000s,24
Bürgerinnen,long,2000s,22
Bürgerinnen,long,2000s,28
Bürgerinnen,long,2000s,19
Bürgerinnen,long,2000s,16
Bürgerinnen,long,2000s,30
Bürgerinnen,long,2000s,40
Bürgerinnen,long,2000s,42
Bürgerinnen,long,2000s,20
Bürgerinnen,long,2000s,28
Bürgerinnen,long,2000s,41
Bürgerinnen,long,2000s,10
Bürgerinnen,long,2000s,24
Bürgerinnen,long,2000s,12
Bürgerinnen,long,2000s,23
Bürgerinnen,long,2000s,16
Bürgerinnen,long,2000s,39
Bürgerinnen,long,2000s,42
Bürgerinnen,long,2000s,9
Bürgerinnen,long,2000s,23
Bürgerinnen,long,2000s,38
Bürgerinnen,long,2000s,21
Bürgerinnen,long,2000s,27
Bürgerinnen,long,2000s,22
Bürgerinnen,long,2000s,34
Bürgerinnen,long,2000s,25
Bürgerinnen,long,2000s,31
Bürgerinnen,long,2000s,23
Bürgerinnen,long,2000s,27
Bürgerinnen,long,2000s,14
Bürgerinnen,long,2000s,15
Bürgerinnen,long,2000s,14
Bürgerinnen,long,2000s,28
Bürgerinnen,long,2000s,32
Bürgerinnen,long,2000s,23
Bürgerinnen,long,2000s,8
Bürgerinnen,long,2000s,44
Bürgerinnen,long,2000s,20
Bürgerinnen,long,2000s,25
Bürgerinnen,long,2000s,36
Bürgerinnen,long,2000s,27
Bürgerinnen,long,2000s,44
Bürgerinnen,long,2000s,16
Bürgerinnen,long,2000s,29
Bürgerinnen,long,2000s,18
Bürgerinnen,long,2000s,23
Bürgerinnen,long,2000s,24
Bürgerinnen,long,2000s,42
Bürgerinnen,long,2000s,14
Bürgerinnen,long,2000s,21
Bürgerinnen,long,2000s,35
Bürgerinnen,long,2000s,39
Bürgerinnen,long,2000s,35
Bürgerinnen,long,2000s,33
Bürgerinnen,short,2010s,30
Bürgerinnen,short,2010s,32
Bürgerinnen,short,2010s,31
Bürgerinnen,short,2010s,13
Bürgerinnen,short,2010s,5
Bürgerinnen,short,2010s,25
Bürgerinnen,short,2010s,24
Bürgerinnen,short,2010s,30
Bürgerinnen,short,2010s,11
Bürgerinnen,short,2010s,20
Bürgerinnen,short,2010s,20
Bürgerinnen,short,2010s,10
Bürgerinnen,short,2010s,30
Bürgerinnen,short,2010s,14
Bürgerinnen,short,2010s,34
Bürgerinnen,short,2010s,20
Bürgerinnen,short,2010s,21
Bürgerinnen,short,2010s,10
Bürgerinnen,short,2010s,34
Bürgerinnen,short,2010s,13
Bürgerinnen,short,2010s,9
Bürgerinnen,short,2010s,16
Bürgerinnen,short,2010s,31
Bürgerinnen,short,2010s,30
Bürgerinnen,short,2010s,15
Bürgerinnen,short,2010s,32
Bürgerinnen,short,2010s,31
Bürgerinnen,short,2010s,43
Bürgerinnen,short,2010s,4
Bürgerinnen,short,2010s,14
Bürgerinnen,short,2010s,20
Bürgerinnen,short,2010s,12
Bürgerinnen,short,2010s,15
Bürgerinnen,short,2010s,11
Bürgerinnen,short,2010s,14
Bürgerinnen,short,2010s,36
Bürgerinnen,short,2010s,23
Bürgerinnen,short,2010s,17
Bürgerinnen,short,2010s,33
Bürgerinnen,short,2010s,15
Bürgerinnen,short,2010s,89
Bürgerinnen,short,2010s,48
Bürgerinnen,short,2010s,34
Bürgerinnen,short,2010s,20
Bürgerinnen,short,2010s,22
Bürgerinnen,short,2010s,7
Bürgerinnen,short,2010s,13
Bürgerinnen,short,2010s,15
Bürgerinnen,short,2010s,9
Bürgerinnen,short,2010s,31
Bürgerinnen,short,2010s,15
Bürgerinnen,short,2010s,32
Bürgerinnen,short,2010s,10
Bürgerinnen,short,2010s,35
Bürgerinnen,short,2010s,17
Bürgerinnen,short,2010s,18
Bürgerinnen,short,2010s,22
Bürgerinnen,short,2010s,26
Bürgerinnen,short,2010s,43
Bürgerinnen,short,2010s,43
Bürgerinnen,short,2010s,40
Bürgerinnen,short,2010s,3
Bürgerinnen,short,2010s,31
Bürgerinnen,short,2010s,39
Bürgerinnen,short,2010s,235
Bürgerinnen,short,2010s,43
Bürgerinnen,short,2010s,46
Bürgerinnen,short,2010s,51
Bürgerinnen,short,2010s,50
Bürgerinnen,short,2010s,19
Bürgerinnen,short,2010s,19
Bürgerinnen,short,2010s,12
Bürgerinnen,short,2010s,16
Bürgerinnen,short,2010s,8
Bürgerinnen,short,2010s,27
Bürgerinnen,short,2010s,29
Bürgerinnen,short,2010s,34
Bürgerinnen,short,2010s,34
Bürgerinnen,short,2010s,54
Bürgerinnen,short,2010s,17
Bürgerinnen,short,2010s,15
Bürgerinnen,short,2010s,34
Bürgerinnen,short,2010s,33
Bürgerinnen,short,2010s,14
Bürgerinnen,short,2010s,6
Bürgerinnen,short,2010s,43
Bürgerinnen,short,2010s,23
Bürgerinnen,short,2010s,16
Bürgerinnen,short,2010s,29
Bürgerinnen,short,2010s,24
Bürgerinnen,short,2010s,23
Bürgerinnen,short,2010s,19
Bürgerinnen,short,2010s,33
Bürgerinnen,short,2010s,61
Bürgerinnen,short,2010s,21
Bürgerinnen,short,2010s,22
Bürgerinnen,short,2010s,26
Bürgerinnen,short,2010s,11
Bürgerinnen,short,2010s,7
Bürgerinnen,short,2010s,25
Bürgerinnen,short,2010s,12
Bürgerinnen,short,2010s,9
Bürgerinnen,short,2010s,16
Bürgerinnen,short,2010s,32
Bürgerinnen,short,2010s,23
Bürgerinnen,short,2010s,28
Bürgerinnen,short,2010s,39
Bürgerinnen,short,2010s,21
Bürgerinnen,short,2010s,14
Bürgerinnen,short,2010s,22
Bürgerinnen,short,2010s,10
Bürgerinnen,short,2010s,26
Bürgerinnen,short,2010s,12
Bürgerinnen,short,2010s,20
Bürgerinnen,short,2010s,47
Bürgerinnen,short,2010s,23
Bürgerinnen,short,2010s,24
Bürgerinnen,short,2010s,19
Bürgerinnen,short,2010s,31
Bürgerinnen,short,2010s,10
Bürgerinnen,short,2010s,13
Bürgerinnen,short,2010s,16
Bürgerinnen,short,2010s,28
Bürgerinnen,short,2010s,38
Bürgerinnen,short,2010s,11
Bürgerinnen,short,2010s,37
Bürgerinnen,short,2010s,32
Bürgerinnen,short,2010s,30
Bürgerinnen,short,2010s,14
Bürgerinnen,short,2010s,41
Bürgerinnen,short,2010s,28
Bürgerinnen,short,2010s,18
Bürgerinnen,short,2010s,4
Bürgerinnen,short,2010s,12
Bürgerinnen,short,2010s,8
Bürgerinnen,short,2010s,9
Bürgerinnen,short,2010s,23
Bürgerinnen,short,2010s,15
Bürgerinnen,short,2010s,47
Bürgerinnen,short,2010s,31
Bürgerinnen,short,2010s,14
Bürgerinnen,short,2010s,63
Bürgerinnen,short,2010s,15
Bürgerinnen,short,2010s,10
Bürgerinnen,short,2010s,16
Bürgerinnen,short,2010s,9
Bürgerinnen,short,2010s,12
Bürgerinnen,short,2010s,26
Bürgerinnen,short,2010s,9
Bürgerinnen,short,2010s,10
Bürgerinnen,short,2010s,26
Bürgerinnen,short,2010s,21
Bürgerinnen,short,2010s,11
Bürgerinnen,short,2010s,30
Bürgerinnen,short,2010s,63
Bürgerinnen,short,2010s,7
Bürgerinnen,short,2010s,23
Bürgerinnen,short,2010s,40
Bürgerinnen,short,2010s,19
Bürgerinnen,short,2010s,35
Bürgerinnen,short,2010s,14
Bürgerinnen,short,2010s,25
Bürgerinnen,short,2010s,36
Bürgerinnen,short,2010s,9
Bürgerinnen,short,2010s,16
Bürgerinnen,short,2010s,11
Bürgerinnen,short,2010s,31
Bürgerinnen,short,2010s,32
Bürgerinnen,short,2010s,15
Bürgerinnen,short,2010s,31
Bürgerinnen,short,2010s,27
Bürgerinnen,short,2010s,35
Bürgerinnen,short,2010s,19
Bürgerinnen,short,2010s,9
Bürgerinnen,short,2010s,12
Bürgerinnen,short,2010s,17
Bürgerinnen,short,2010s,26
Bürgerinnen,short,2010s,20
Bürgerinnen,short,2010s,8
Bürgerinnen,short,2010s,15
Bürgerinnen,short,2010s,26
Bürgerinnen,short,2010s,37
Bürgerinnen,short,2010s,23
Bürgerinnen,short,2010s,23
Bürgerinnen,short,2010s,25
Bürgerinnen,short,2010s,30
Bürgerinnen,short,2010s,3
Bürgerinnen,short,2010s,16
Bürgerinnen,short,2010s,30
Bürgerinnen,short,2010s,16
Bürgerinnen,short,2010s,24
Bürgerinnen,short,2010s,9
Bürgerinnen,short,2010s,18
Bürgerinnen,short,2010s,10
Bürgerinnen,short,2010s,32
Bürgerinnen,short,2010s,29
Bürgerinnen,short,2010s,7
Bürgerinnen,short,2010s,9
Bürgerinnen,short,2010s,30
Bürgerinnen,short,2010s,41
Bürgerinnen,short,2010s,15
Bürgerinnen,short,2010s,44
Bürgerinnen,short,2010s,7
Bürgerinnen,short,2010s,33
Bürgerinnen,short,2010s,12
Bürgerinnen,short,2010s,23
Bürgerinnen,short,2010s,15
Bürgerinnen,short,2010s,16
Bürgerinnen,short,2010s,12
Bürgerinnen,short,2010s,23
Bürgerinnen,short,2010s,37
Bürgerinnen,short,2010s,28
Bürgerinnen,short,2010s,22
Bürgerinnen,short,2010s,44
Bürgerinnen,short,2010s,10
Bürgerinnen,short,2010s,48
Bürgerinnen,short,2010s,35
Bürgerinnen,short,2010s,36
Bürgerinnen,short,2010s,26
Bürgerinnen,short,2010s,19
Bürgerinnen,short,2010s,20
Bürgerinnen,short,2010s,43
Bürgerinnen,short,2010s,12
Bürgerinnen,short,2010s,21
Bürgerinnen,short,2010s,8
Bürgerinnen,short,2010s,21
Bürgerinnen,short,2010s,38
Bürgerinnen,short,2010s,24
Bürgerinnen,short,2010s,7
Bürgerinnen,short,2010s,35
Bürgerinnen,short,2010s,68
Bürgerinnen,short,2010s,15
Bürgerinnen,short,2010s,31
Bürgerinnen,short,2010s,65
Bürgerinnen,short,2010s,67
Bürgerinnen,short,2010s,19
Bürgerinnen,short,2010s,40
Bürgerinnen,short,2010s,41
Bürgerinnen,short,2010s,28
Bürgerinnen,short,2010s,28
Bürgerinnen,short,2010s,17
Bürgerinnen,short,2010s,21
Bürgerinnen,short,2010s,33
Bürgerinnen,short,2010s,18
Bürgerinnen,short,2010s,12
Bürgerinnen,short,2010s,17
Bürgerinnen,short,2010s,20
Bürgerinnen,short,2010s,12
Bürgerinnen,short,2010s,22
Bürgerinnen,short,2010s,15
Bürgerinnen,short,2010s,16
Bürgerinnen,short,2010s,28
Bürgerinnen,short,2010s,10
Bürgerinnen,short,2010s,42
Bürgerinnen,short,2010s,31
Bürgerinnen,short,2010s,39
Bürgerinnen,short,2010s,21
Bürgerinnen,short,2010s,7
Bürgerinnen,short,2010s,23
Bürgerinnen,short,2010s,11
Bürgerinnen,short,2010s,15
Bürgerinnen,short,2010s,23
Bürgerinnen,short,2010s,13
Bürgerinnen,short,2010s,22
Bürgerinnen,short,2010s,14
Bürgerinnen,short,2010s,24
Bürgerinnen,short,2010s,30
Bürgerinnen,short,2010s,35
Bürgerinnen,short,2010s,11
Bürgerinnen,short,2010s,3
Bürgerinnen,short,2010s,19
Bürgerinnen,short,2010s,36
Bürgerinnen,short,2010s,20
Bürgerinnen,short,2010s,10
Bürgerinnen,short,2010s,4
Bürgerinnen,short,2010s,104
Bürgerinnen,short,2010s,26
Bürgerinnen,short,2010s,23
Bürgerinnen,short,2010s,43
Bürgerinnen,short,2010s,12
Bürgerinnen,short,2010s,27
Bürgerinnen,short,2010s,11
Bürgerinnen,short,2010s,26
Bürgerinnen,short,2010s,9
Bürgerinnen,short,2010s,25
Bürgerinnen,short,2010s,28
Bürgerinnen,short,2010s,8
Bürgerinnen,short,2010s,16
Bürgerinnen,short,2010s,24
Bürgerinnen,short,2010s,13
Bürgerinnen,short,2010s,8
Bürgerinnen,short,2010s,15
Bürgerinnen,short,2010s,38
Bürgerinnen,short,2010s,9
Bürgerinnen,short,2010s,16
Bürgerinnen,short,2010s,32
Bürgerinnen,short,2010s,14
Bürgerinnen,short,2010s,12
Bürgerinnen,short,2010s,33
Bürgerinnen,short,2010s,64
Bürgerinnen,short,2000s,14
Bürgerinnen,short,2000s,31
Bürgerinnen,short,2000s,16
Bürgerinnen,short,2000s,15
Bürgerinnen,short,2000s,22
Bürgerinnen,short,2000s,8
Bürgerinnen,short,2000s,10
Bürgerinnen,short,2000s,19
Bürgerinnen,short,2000s,12
Bürgerinnen,short,2000s,6
Bürgerinnen,short,2000s,13
Bürgerinnen,short,2000s,28
Bürgerinnen,short,2000s,17
Bürgerinnen,short,2000s,5
Bürgerinnen,short,2000s,21
Bürgerinnen,short,2000s,13
Bürgerinnen,short,2000s,10
Bürgerinnen,short,2000s,7
Bürgerinnen,short,2000s,22
Bürgerinnen,short,2000s,20
Bürgerinnen,short,2000s,20
Bürgerinnen,short,2000s,20
Bürgerinnen,short,2000s,9
Bürgerinnen,short,2000s,6
Bürgerinnen,short,2000s,32
Bürgerinnen,short,2000s,40
Bürgerinnen,short,2000s,31
Bürgerinnen,short,2000s,31
Bürgerinnen,short,2000s,38
Bürgerinnen,short,2000s,20
Bürgerinnen,short,2000s,29
Bürgerinnen,short,2000s,14
Bürgerinnen,short,2000s,5
Bürgerinnen,short,2000s,21
Bürgerinnen,short,2000s,7
Bürgerinnen,short,2000s,7
Bürgerinnen,short,2000s,17
Bürgerinnen,short,2000s,11
Bürgerinnen,short,2000s,16
Bürgerinnen,short,2000s,20
Bürgerinnen,short,2000s,26
Bürgerinnen,short,2000s,85
Bürgerinnen,short,2000s,26
Kolleginnen,long,2010s,33
Kolleginnen,long,2010s,10
Kolleginnen,long,2010s,66
Kolleginnen,long,2010s,6
Kolleginnen,long,2010s,25
Kolleginnen,long,2010s,17
Kolleginnen,long,2010s,31
Kolleginnen,long,2010s,42
Kolleginnen,long,2010s,22
Kolleginnen,long,2010s,52
Kolleginnen,long,2010s,25
Kolleginnen,long,2010s,20
Kolleginnen,long,2010s,48
Kolleginnen,long,2010s,29
Kolleginnen,long,2010s,44
Kolleginnen,long,2010s,35
Kolleginnen,long,2010s,30
Kolleginnen,long,2010s,46
Kolleginnen,long,2010s,18
Kolleginnen,long,2010s,13
Kolleginnen,long,2010s,24
Kolleginnen,long,2010s,40
Kolleginnen,long,2010s,43
Kolleginnen,long,2010s,32
Kolleginnen,long,2010s,160
Kolleginnen,long,2010s,3
Kolleginnen,long,2010s,70
Kolleginnen,long,2010s,70
Kolleginnen,long,2010s,17
Kolleginnen,long,2010s,6
Kolleginnen,long,2010s,17
Kolleginnen,long,2010s,25
Kolleginnen,long,2010s,36
Kolleginnen,long,2010s,19
Kolleginnen,long,2010s,26
Kolleginnen,long,2010s,37
Kolleginnen,long,2000s,19
Kolleginnen,long,2000s,14
Kolleginnen,long,2000s,21
Kolleginnen,long,2000s,23
Kolleginnen,long,2000s,37
Kolleginnen,long,2000s,27
Kolleginnen,long,2010s,47
Kolleginnen,long,2010s,24
Kolleginnen,long,2010s,19
Kolleginnen,long,2010s,33
Kolleginnen,long,2010s,11
Kolleginnen,long,2010s,19
Kolleginnen,long,2010s,23
Kolleginnen,long,2010s,10
Kolleginnen,long,2010s,16
Kolleginnen,long,2010s,31
Kolleginnen,long,2010s,9
Kolleginnen,long,2010s,28
Kolleginnen,long,2010s,27
Kolleginnen,long,2010s,20
Kolleginnen,long,2010s,45
Kolleginnen,long,2010s,19
Kolleginnen,long,2010s,57
Kolleginnen,long,2010s,17
Kolleginnen,long,2010s,10
Kolleginnen,long,2010s,37
Kolleginnen,long,2010s,53
Kolleginnen,long,2010s,43
Kolleginnen,long,2010s,34
Kolleginnen,long,2010s,12
Kolleginnen,long,2010s,46
Kolleginnen,long,2010s,55
Kolleginnen,long,2010s,30
Kolleginnen,long,2010s,29
Kolleginnen,long,2010s,19
Kolleginnen,long,2010s,60
Kolleginnen,long,2010s,28
Kolleginnen,long,2010s,26
Kolleginnen,long,2010s,14
Kolleginnen,long,2010s,31
Kolleginnen,long,2010s,33
Kolleginnen,long,2010s,48
Kolleginnen,long,2010s,2
Kolleginnen,long,2010s,19
Kolleginnen,long,2010s,13
Kolleginnen,long,2010s,50
Kolleginnen,long,2010s,47
Kolleginnen,long,2010s,37
Kolleginnen,long,2010s,11
Kolleginnen,long,2010s,8
Kolleginnen,long,2010s,11
Kolleginnen,long,2010s,64
Kolleginnen,long,2010s,18
Kolleginnen,long,2010s,28
Kolleginnen,long,2010s,16
Kolleginnen,long,2010s,58
Kolleginnen,long,2010s,11
Kolleginnen,long,2010s,12
Kolleginnen,long,2010s,31
Kolleginnen,long,2010s,9
Kolleginnen,long,2010s,54
Kolleginnen,long,2010s,16
Kolleginnen,long,2010s,13
Kolleginnen,long,2010s,10
Kolleginnen,long,2010s,45
Kolleginnen,long,2010s,50
Kolleginnen,long,2010s,50
Kolleginnen,long,2010s,46
Kolleginnen,long,2010s,48
Kolleginnen,long,2010s,45
Kolleginnen,long,2010s,44
Kolleginnen,long,2010s,62
Kolleginnen,long,2010s,27
Kolleginnen,long,2010s,48
Kolleginnen,long,2010s,47
Kolleginnen,long,2010s,24
Kolleginnen,long,2010s,58
Kolleginnen,long,2010s,36
Kolleginnen,long,2010s,18
Kolleginnen,long,2010s,45
Kolleginnen,long,2010s,11
Kolleginnen,long,2010s,25
Kolleginnen,long,2010s,40
Kolleginnen,long,2010s,41
Kolleginnen,long,2010s,39
Kolleginnen,long,2010s,24
Kolleginnen,long,2010s,24
Kolleginnen,long,2010s,18
Kolleginnen,long,2010s,24
Kolleginnen,long,2010s,11
Kolleginnen,long,2010s,25
Kolleginnen,long,2010s,27
Kolleginnen,long,2010s,52
Kolleginnen,long,2010s,26
Kolleginnen,long,2010s,31
Kolleginnen,long,2010s,72
Kolleginnen,long,2010s,46
Kolleginnen,long,2010s,12
Kolleginnen,long,2010s,22
Kolleginnen,long,2010s,20
Kolleginnen,long,2010s,32
Kolleginnen,long,2010s,23
Kolleginnen,long,2010s,19
Kolleginnen,long,2010s,63
Kolleginnen,long,2010s,7
Kolleginnen,long,2010s,22
Kolleginnen,long,2010s,27
Kolleginnen,long,2010s,13
Kolleginnen,long,2010s,21
Kolleginnen,long,2010s,16
Kolleginnen,long,2010s,18
Kolleginnen,long,2010s,30
Kolleginnen,long,2010s,35
Kolleginnen,long,2010s,8
Kolleginnen,long,2010s,13
Kolleginnen,long,2010s,68
Kolleginnen,long,2010s,15
Kolleginnen,long,2010s,34
Kolleginnen,long,2010s,9
Kolleginnen,long,2010s,22
Kolleginnen,long,2010s,17
Kolleginnen,long,2010s,23
Kolleginnen,long,2010s,47
Kolleginnen,long,2010s,12
Kolleginnen,long,2010s,42
Kolleginnen,long,2010s,33
Kolleginnen,long,2010s,22
Kolleginnen,long,2010s,12
Kolleginnen,long,2010s,50
Kolleginnen,long,2010s,33
Kolleginnen,long,2010s,26
Kolleginnen,long,2010s,21
Kolleginnen,long,2010s,25
Kolleginnen,long,2010s,22
Kolleginnen,long,2010s,35
Kolleginnen,long,2010s,25
Kolleginnen,long,2010s,43
Kolleginnen,long,2010s,19
Kolleginnen,long,2010s,10
Kolleginnen,long,2010s,38
Kolleginnen,long,2010s,54
Kolleginnen,long,2010s,54
Kolleginnen,long,2010s,32
Kolleginnen,long,2010s,25
Kolleginnen,long,2010s,18
Kolleginnen,long,2010s,8
Kolleginnen,long,2010s,33
Kolleginnen,long,2010s,6
Kolleginnen,long,2010s,24
Kolleginnen,long,2010s,19
Kolleginnen,long,2010s,50
Kolleginnen,long,2010s,20
Kolleginnen,long,2010s,48
Kolleginnen,long,2010s,30
Kolleginnen,long,2010s,39
Kolleginnen,long,2010s,11
Kolleginnen,long,2010s,14
Kolleginnen,long,2010s,24
Kolleginnen,long,2010s,37
Kolleginnen,long,2010s,17
Kolleginnen,long,2010s,11
Kolleginnen,long,2010s,34
Kolleginnen,long,2010s,22
Kolleginnen,long,2010s,12
Kolleginnen,long,2010s,14
Kolleginnen,long,2010s,81
Kolleginnen,long,2010s,23
Kolleginnen,long,2010s,28
Kolleginnen,long,2010s,10
Kolleginnen,long,2010s,19
Kolleginnen,long,2010s,18
Kolleginnen,long,2010s,25
Kolleginnen,long,2010s,27
Kolleginnen,long,2010s,56
Kolleginnen,long,2010s,21
Kolleginnen,long,2010s,20
Kolleginnen,long,2010s,34
Kolleginnen,long,2010s,22
Kolleginnen,long,2010s,10
Kolleginnen,long,2010s,21
Kolleginnen,long,2010s,54
Kolleginnen,long,2010s,14
Kolleginnen,long,2010s,7
Kolleginnen,long,2010s,50
Kolleginnen,long,2010s,27
Kolleginnen,long,2010s,15
Kolleginnen,long,2010s,28
Kolleginnen,long,2010s,22
Kolleginnen,long,2010s,14
Kolleginnen,long,2010s,29
Kolleginnen,long,2010s,13
Kolleginnen,long,2010s,21
Kolleginnen,long,2010s,30
Kolleginnen,long,2010s,14
Kolleginnen,long,2010s,15
Kolleginnen,long,2010s,17
Kolleginnen,long,2010s,15
Kolleginnen,long,2010s,19
Kolleginnen,long,2010s,10
Kolleginnen,long,2010s,19
Kolleginnen,long,2010s,17
Kolleginnen,long,2010s,49
Kolleginnen,long,2010s,41
Kolleginnen,long,2010s,23
Kolleginnen,long,2010s,33
Kolleginnen,long,2010s,39
Kolleginnen,long,2010s,55
Kolleginnen,long,2010s,17
Kolleginnen,long,2010s,3
Kolleginnen,long,2010s,20
Kolleginnen,long,2000s,6
Kolleginnen,long,2000s,17
Kolleginnen,long,2000s,19
Kolleginnen,long,2000s,15
Kolleginnen,long,2000s,43
Kolleginnen,long,2000s,16
Kolleginnen,long,2000s,28
Kolleginnen,long,2000s,47
Kolleginnen,long,2000s,25
Kolleginnen,long,2000s,11
Kolleginnen,long,2000s,25
Kolleginnen,long,2000s,51
Kolleginnen,long,2000s,8
Kolleginnen,long,2000s,24
Kolleginnen,long,2000s,8
Kolleginnen,long,2000s,19
Kolleginnen,long,2000s,25
Kolleginnen,long,2000s,36
Kolleginnen,long,2000s,12
Kolleginnen,long,2000s,10
Kolleginnen,long,2000s,2
Kolleginnen,long,2000s,15
Kolleginnen,long,2000s,8
Kolleginnen,long,2000s,16
Kolleginnen,long,2000s,16
Kolleginnen,long,2000s,17
Kolleginnen,long,2000s,17
Kolleginnen,long,2000s,25
Kolleginnen,long,2000s,14
Kolleginnen,long,2000s,22
Kolleginnen,long,2000s,27
Kolleginnen,long,2000s,12
Kolleginnen,long,2000s,15
Kolleginnen,long,2000s,8
Kolleginnen,long,2000s,24
Kolleginnen,long,2000s,24
Kolleginnen,long,2000s,9
Kolleginnen,long,2000s,18
Kolleginnen,long,2000s,19
Kolleginnen,long,2000s,68
Kolleginnen,long,2000s,40
Kolleginnen,long,2000s,29
Kolleginnen,long,2000s,29
Kolleginnen,long,2000s,7
Kolleginnen,long,2000s,11
Kolleginnen,long,2000s,10
Kolleginnen,short,2010s,26
Kolleginnen,short,2010s,13
Kolleginnen,short,2010s,6
Kolleginnen,short,2010s,6
Kolleginnen,short,2010s,32
Kolleginnen,short,2010s,29
Kolleginnen,short,2010s,11
Kolleginnen,short,2010s,12
Kolleginnen,short,2010s,24
Kolleginnen,short,2010s,23
Kolleginnen,short,2010s,10
Kolleginnen,short,2010s,19
Kolleginnen,short,2010s,11
Kolleginnen,short,2010s,8
Kolleginnen,short,2010s,9
Kolleginnen,short,2010s,28
Kolleginnen,short,2010s,28
Kolleginnen,short,2010s,25
Kolleginnen,short,2010s,11
Kolleginnen,short,2010s,22
Kolleginnen,short,2010s,7
Kolleginnen,short,2010s,15
Kolleginnen,short,2010s,13
Kolleginnen,short,2010s,16
Kolleginnen,short,2010s,25
Kolleginnen,short,2010s,9
Kolleginnen,short,2010s,31
Kolleginnen,short,2010s,5
Kolleginnen,short,2010s,26
Kolleginnen,short,2010s,12
Kolleginnen,short,2010s,28
Kolleginnen,short,2010s,18
Kolleginnen,short,2010s,18
Kolleginnen,short,2010s,27
Kolleginnen,short,2010s,9
Kolleginnen,short,2010s,10
Kolleginnen,short,2010s,54
Kolleginnen,short,2010s,32
Kolleginnen,short,2010s,32
Kolleginnen,short,2010s,25
Kolleginnen,short,2010s,15
Kolleginnen,short,2010s,36
Kolleginnen,short,2010s,40
Kolleginnen,short,2010s,14
Kolleginnen,short,2010s,30
Kolleginnen,short,2010s,21
Kolleginnen,short,2010s,21
Kolleginnen,short,2010s,8
Kolleginnen,short,2010s,32
Kolleginnen,short,2010s,36
Kolleginnen,short,2010s,80
Kolleginnen,short,2010s,27
Kolleginnen,short,2010s,32
Kolleginnen,short,2010s,25
Kolleginnen,short,2010s,25
Kolleginnen,short,2010s,27
Kolleginnen,short,2010s,54
Kolleginnen,short,2010s,33
Kolleginnen,short,2010s,16
Kolleginnen,short,2010s,27
Kolleginnen,short,2010s,23
Kolleginnen,short,2010s,23
Kolleginnen,short,2010s,8
Kolleginnen,short,2010s,13
Kolleginnen,short,2010s,17
Kolleginnen,short,2010s,23
Kolleginnen,short,2010s,11
Kolleginnen,short,2010s,11
Kolleginnen,short,2010s,8
Kolleginnen,short,2010s,42
Kolleginnen,short,2010s,26
Kolleginnen,short,2010s,16
Kolleginnen,short,2010s,37
